Date,close,high,low,open,volume,sma_10,sma_20,rsi,macd,macd_signal,bb_upper,bb_lower,log_return,target
2025-06-12,100087.296875,100341.96960181056,98559.24526016247,98559.24526016247,6605945,98265.18046875,99109.79453125,59.39232722153111,143.5662350217899,220.87416461270686,102484.28636347488,95735.30269902511,0.027516836149122384,101021.09375
2025-06-13,99323.2734375,99917.51489889502,98898.81634035888,99832.61890327442,4776065,98342.6109375,98816.0859375,53.0677996133511,196.8425386374147,216.06783941764846,100613.74308503713,97018.42878996287,-0.007662855332885417,100851.3125
2025-06-16,101021.09375,101700.23115272242,97625.42961734791,97710.31797919486,9279465,98673.98125,98893.405078125,59.952197646061435,371.77866994723445,247.21000552356566,100927.77661526547,96859.03354098453,0.01694942545564463,99323.2734375
2025-06-17,101021.09375,101700.23115272242,97625.42961734791,97710.31797919486,9279465,99005.3515625,98970.72421875,54.30382681334051,504.60009852390795,298.68802412363414,101205.76800543968,96735.68043206031,0.0,98474.34375
2025-06-18,100851.3125,101275.76954415812,100341.95947081843,101021.08921607416,5290345,99210.3390625,98997.475390625,56.15938306208488,589.3682394483767,356.82406718858266,101311.73341612922,96683.21736512077,-0.0016820653519187484,98389.453125
2025-06-19,99323.2734375,101445.56655019287,98813.92034473829,100851.32508879785,7540205,99287.76953125,98985.695703125,53.77985890601438,527.170723911142,390.89339853309457,101290.30033358016,96681.09107266985,-0.015267360103725926,98389.453125
2025-06-20,98474.34375,99408.15386530913,98219.6710374563,99323.2655034568,6215635,99305.55390625,98994.587890625,53.74128608471762,404.7119463659037,393.65710809965645,101289.34716343433,96699.82861781567,-0.00858387388278446,98898.8125
2025-06-23,98389.453125,98729.02181857199,97200.97032448457,98049.88443142801,5275395,99365.34453125,98978.19609375,53.29985002056169,297.38445602286083,374.40257768429734,101285.94232603989,96670.4498614601,-0.0008624300822116041,99408.15625
2025-06-24,98389.453125,98729.02181857199,97200.97032448457,98049.88443142801,5275395,99425.13515625,98961.804296875,47.77081695284957,209.9069697880186,341.50345610504166,101281.97725681978,96641.63133693021,0.0,99323.2734375
2025-06-25,98898.8125,99323.26958065893,98729.02814233901,98729.02814233901,4912685,99577.940625,98899.346875,51.84174939047061,179.6110321990418,309.1249713238417,101151.32583997186,96647.36791002814,0.005163616854123309,100341.96875
