Date,close,high,low,open,volume,sma_10,sma_20,rsi,macd,macd_signal,bb_upper,bb_lower,log_return,target
2024-09-04,63639.76953125,63811.07442904609,62611.94014447342,62783.24504226951,2839100,63596.93984375,63357.11171875,53.01211902757662,1057.9319338111527,1324.3546019024652,64883.34472191981,61830.878715580184,0.005398117124832875,64068.02734375
2024-09-05,63982.37109375,64581.93815888555,63468.45646649096,63639.761342243975,5857500,63519.85234375,63442.763671875,54.11761360404936,1036.7634429084428,1266.8363701036608,64902.79601476389,61982.73132898611,0.005369011737556355,64153.68359375
2024-09-06,64581.94140625,64667.59384843335,64068.02675314987,64153.67919533322,3641800,63528.41796875,63511.2859375,58.88893055347232,1056.1924457008136,1224.7075852230914,65052.022863090024,61970.54901190997,0.009327233157996025,63896.73046875
2024-09-09,64068.02734375,64324.98467266878,63554.112685912434,64324.98467266878,2638800,63579.809375,63601.220703125,55.208375890857646,1018.382224148394,1183.442513008152,65043.56018048274,62158.88122576726,-0.00798938081515017,63982.37109375
2024-09-10,64153.68359375,64667.59828208445,63639.768905415556,64068.031145694265,3332400,63579.809375,63669.742578125,42.66680611895564,983.9863129703081,1143.5512730005833,65078.27730647529,62261.207849774706,0.0013360648850429062,62440.62890625
2024-09-11,63896.73046875,64324.99273730731,63297.16329276977,64068.03537617293,3165200,63682.59296875,63738.2646484375,43.24332985743903,925.3267450903732,1099.9063674185413,65042.02358339594,62434.50571347906,-0.004013317282421757,61584.10546875
2024-09-12,63982.37109375,64410.633283132534,63725.413780120485,64239.32840737952,2052100,63785.37578125,63776.8083984375,45.833338611784285,875.655090824439,1055.0561120997208,65060.42011177674,62493.19668509826,0.0013394000545330648,62868.89453125
2024-09-13,62440.62890625,64068.02527006173,62440.62890625,64068.02527006173,5347100,63699.72265625,63729.6994140625,41.77213728383431,703.77159641865,984.7992089635068,65137.3577949075,62322.04103321751,-0.024391425989949204,62783.24609375
2024-09-16,61584.10546875,62526.2823257128,61584.10546875,62526.2823257128,4034700,63562.67890625,63648.3298828125,31.707281803943914,492.7581958566443,886.3910063421342,65341.334296720815,61955.32546890418,-0.013812358626002512,62783.24609375
2024-09-17,62868.89453125,62868.89453125,61412.80296853713,61669.76030313352,2390300,63519.85234375,63631.1998046875,50.0,424.30912409602024,793.9746298929115,65349.557690188674,61912.84191918633,0.020647709694357308,62269.33203125
